"tournament_full_name","tournament_name","tournament_year","tournament_split","tournament_region","tournament_url","tournament_day","game_title","game_map","game_timestamp","game_num","game_id"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 4","Game #2","Storm Point","1707091051","2","05bf3547b89dc99f33d65ab47dd47c51"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 4","Game #3","Storm Point","1707092865","3","8a77625c554413d331df56a8faff6c47"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 4","Game #4","World's Edge","1707095030","4","81e9f2bc5cb4b2e3e4412792fc59c582"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 4","Game #5","World's Edge","1707096968","5","5f802e1bfa9f82c9eb135c05ad312892"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 4","Game #6","World's Edge","1707098743","6","eb77375cbcd26f070ec2bcc1b620bbe2"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 5","Game #1","Storm Point","1707589702","1","ca737651f43dca2cef41a771096a7a04"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 5","Game #2","Storm Point","1707591342","2","8706cb3a088602ac8baad26e5742b182"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 5","Game #3","Storm Point","1707593135","3","2de1f830d01f8ea0fa0b6a241eeb1bd3"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 5","Game #4","World's Edge","1707595452","4","2f85ce9037892749f6c31bd5b30d732e"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 5","Game #5","World's Edge","1707597141","5","f8efeed0329306242c97196f4d9aeeed"
"Pro League - Year 4, Split 1","Pro League","4","1","EMEA","/algs/Y4-Split1/Pro-League/EMEA/Overview","Day 5","Game #6","World's Edge","1707598860","6","719792905444accef3540b3c610206b6"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 5","Game #1","Storm Point","1707607534","1","981d14a991e2681aeca17101706cfbb5"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 5","Game #2","Storm Point","1707609063","2","3438fd43dbc40d2410b14c84bf818cbc"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 5","Game #3","Storm Point","1707611125","3","063a7238a289ccc1990176e3dcbc0409"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 5","Game #4","World's Edge","1707613396","4","906c3f51096f9fdfe23dd207ad5d68ff"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 5","Game #5","World's Edge","1707615077","5","1033ee48d1988d5f2c654a0015bed75e"
"Pro League - Year 4, Split 1","Pro League","4","1","NA","/algs/Y4-Split1/Pro-League/NA/Overview","Day 5","Game #6","World's Edge","1707616709","6","a3e0dcdbe87a6d0d6866130ca529dbc2"
